"id","date","amount","description","account_id","category_id","type","linked_transaction_id"
"11236","""2025-06-30T10:00:00.000Z""","100.00","risparmi ","1","20","expense",
"11237","""2025-06-30T10:00:00.000Z""","100.00","risparmi ","9","20","income",
"11238","""2025-06-30T10:00:00.000Z""","100.00","fondo vacanze","9","20","expense",
"11239","""2025-06-30T10:00:00.000Z""","100.00","fondo vacanze","10","20","income",
"11240","""2025-06-30T10:00:00.000Z""","38.35","ricarica satispay","9","20","expense",
"11241","""2025-06-30T10:00:00.000Z""","38.35","ricarica satispay","12","20","income",
"11242","""2025-06-30T10:00:00.000Z""","5.80","colazione bar bianca","12","6","expense",
"11243","""2025-06-30T10:00:00.000Z""","11.40","canone conto corrente","5","5","expense",
"11244","""2025-07-01T10:00:00.000Z""","30.00","biglietto lucio corsi","12","8","expense",
"11245","""2025-07-01T10:00:00.000Z""","6.30","colazione bar bianca","12","6","expense",
"11246","""2025-07-01T10:00:00.000Z""","0.87","DA TROVARE","5","10","expense",
"11247","""2025-07-01T10:00:00.000Z""","168.00","buoni pasto","13","14","income",
"11249","""2025-07-02T10:00:00.000Z""","21.71","lovable","9","5","expense",
"11250","""2025-07-02T10:00:00.000Z""","20.70","pranzo foc al form","9","6","expense",
"11251","""2025-07-02T10:00:00.000Z""","9.00","cinese lin","10","6","income",
"11252","""2025-07-02T10:00:00.000Z""","26.58","cinese","9","6","expense",
"11253","""2025-07-03T10:00:00.000Z""","11.08","pizza","9","6","expense",
"11254","""2025-07-03T10:00:00.000Z""","270.00","pac","9","20","expense",
"11255","""2025-07-03T10:00:00.000Z""","270.00","pac","14","20","income",
"11256","""2025-07-03T10:00:00.000Z""","4.10","caffè bar","12","6","expense",
"11257","""2025-07-04T10:00:00.000Z""","6.00","treno 17/7","10","7","expense",
"11258","""2025-07-04T10:00:00.000Z""","5.00","lavaggio auto","9","9","expense",
"11259","""2025-07-04T10:00:00.000Z""","8.60","pranzo ","9","3","expense",
"11260","""2025-07-04T10:00:00.000Z""","30.90","multa","9","9","expense",
"11261","""2025-07-04T10:00:00.000Z""","2.40","bar","12","6","expense",
"11262","""2025-07-04T10:00:00.000Z""","38.36","benzina","9","7","expense",
"11263","""2025-07-06T10:00:00.000Z""","2.60","caffè ","9","6","expense",
"11264","""2025-07-07T10:00:00.000Z""","18.00","cinema ","9","8","expense",
"11265","""2025-07-07T10:00:00.000Z""","7.80","ape bardo","9","6","expense",
"11266","""2025-07-07T10:00:00.000Z""","48.60","ricarica satispay","9","20","expense",
"11267","""2025-07-07T10:00:00.000Z""","48.60","ricarica satispay","12","20","income",
"11268","""2025-07-08T10:00:00.000Z""","39.06","benzina","9","7","expense",
"11269","""2025-07-08T10:00:00.000Z""","14.20","mc","9","6","expense",
"11270","""2025-07-09T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11271","""2025-07-09T10:00:00.000Z""","2.20","bus","9","7","expense",
"11272","""2025-07-09T10:00:00.000Z""","2.71","pranzo","9","6","expense",
"11274","""2025-07-10T10:00:00.000Z""","2.20","bus","9","7","expense",
"11275","""2025-07-10T10:00:00.000Z""","13.59","bla bla car","9","7","expense",
"11276","""2025-07-10T10:00:00.000Z""","2.20","metro","9","7","expense",
"11277","""2025-07-10T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11278","""2025-07-10T10:00:00.000Z""","3.90","pranzo","9","6","expense",
"11279","""2025-07-10T10:00:00.000Z""","16.97","spesa","9","3","expense",
"11280","""2025-07-11T10:00:00.000Z""","123.59","multa revisione ","9","9","expense",
"11281","""2025-07-11T10:00:00.000Z""","2.70","bar","12","6","expense",
"11282","""2025-07-11T10:00:00.000Z""","3.00","gelato","12","6","expense",
"11283","""2025-07-11T10:00:00.000Z""","560.00","riparazione parabrezza + revisione","5","9","expense",
"11284","""2025-07-11T10:00:00.000Z""","1.72","backblaze","9","5","expense",
"11285","""2025-07-11T10:00:00.000Z""","4.99","prime","9","5","expense",
"11286","""2025-07-11T10:00:00.000Z""","26.00","money packing cubes bubi","11","14","income",
"11287","""2025-07-11T10:00:00.000Z""","25.64","packing cubes bubi","9","12","expense",
"11288","""2025-07-11T10:00:00.000Z""","26.00","trasferimento ","9","20","income",
"11289","""2025-07-11T10:00:00.000Z""","100.00","saldo telaietti moto","9","9","expense",
"11290","""2025-07-11T10:00:00.000Z""","26.00","trasferimento ","11","20","expense",
"11291","""2025-07-11T10:00:00.000Z""","16.00","pizza","9","6","expense",
"11292","""2025-07-12T10:00:00.000Z""","14.80","macellaio","12","3","expense",
"11293","""2025-07-12T10:00:00.000Z""","4.00","sabbia gatto ","4","3","expense",
"11294","""2025-07-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"11295","""2025-07-12T10:00:00.000Z""","50.00","acconto borse laterali","9","9","expense",
"11296","""2025-07-12T10:00:00.000Z""","3.15","birre","4","3","expense",
"11297","""2025-07-13T10:00:00.000Z""","6.20","pastificio ","12","6","expense",
"11298","""2025-07-14T10:00:00.000Z""","2.40","bar","12","6","expense",
"11299","""2025-07-14T10:00:00.000Z""","4.60","focaccia","12","3","expense",
"11300","""2025-07-15T10:00:00.000Z""","3.60","bar","12","6","expense",
"11301","""2025-07-15T10:00:00.000Z""","4.00","pesto","12","3","expense",
"11302","""2025-07-16T10:00:00.000Z""","200.00","trasferimento ","1","20","expense",
"11303","""2025-07-16T10:00:00.000Z""","200.00","trasferimento ","9","20","income",
"11304","""2025-07-16T10:00:00.000Z""","2.40","bar","12","6","expense",
"11305","""2025-07-16T10:00:00.000Z""","89.00","saldo borse moto","9","9","expense",
"11306","""2025-07-17T10:00:00.000Z""","2.40","bar","12","6","expense",
"11307","""2025-07-17T10:00:00.000Z""","3.10","focaccia e the","12","3","expense",
"11308","""2025-07-17T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11309","""2025-07-17T10:00:00.000Z""","2.26","pranzo","4","6","expense",
"11310","""2025-07-17T10:00:00.000Z""","4.40","metro","9","7","expense",
"11311","""2025-07-18T10:00:00.000Z""","14.82","ghini laura ???","9","10","expense",
"11312","""2025-07-18T10:00:00.000Z""","0.99","icloud","9","5","expense",
"11313","""2025-07-18T10:00:00.000Z""","2000.00","incasso borsa di studio","9","14","income",
"11314","""2025-07-18T10:00:00.000Z""","1000.00","risparmi","9","20","expense",
"11315","""2025-07-18T10:00:00.000Z""","1000.00","risparmi","1","20","income",
"11316","""2025-07-18T10:00:00.000Z""","150.00","fondo vacanze","9","20","expense",
"11317","""2025-07-18T10:00:00.000Z""","150.00","fondo vacanze","10","20","income",
"11318","""2025-07-18T10:00:00.000Z""","440.00","cambio gomme","9","9","expense",
"11319","""2025-07-18T10:00:00.000Z""","25.00","parrucchiere","9","11","expense",
"11320","""2025-07-18T10:00:00.000Z""","5.00","siga","9","10","expense",
"11321","""2025-07-19T10:00:00.000Z""","6.00","gelato","9","6","expense",
"11322","""2025-07-19T10:00:00.000Z""","70.00","prelievo ","9","20","expense",
"11323","""2025-07-19T10:00:00.000Z""","70.00","prelievo","4","20","income",
"11324","""2025-07-20T10:00:00.000Z""","7.00","ape","9","6","expense",
"11325","""2025-07-20T10:00:00.000Z""","15.80","lucchetti borse moto","9","12","expense",
"11326","""2025-07-21T10:00:00.000Z""","6.00","sciarbo dolce","9","6","expense",
"11327","""2025-07-21T10:00:00.000Z""","15.00","ferramenta ","4","5","expense",
"11328","""2025-07-21T10:00:00.000Z""","24.75","cena mentelocale","9","6","expense",
"11329","""2025-07-22T10:00:00.000Z""","6.00","yogurt","9","6","expense",
"11330","""2025-07-22T10:00:00.000Z""","49.20","ricarica satispay ","12","20","income",
"11331","""2025-07-22T10:00:00.000Z""","49.20","ricarica satispay","9","20","expense",
"11332","""2025-07-22T10:00:00.000Z""","2.60","Imported Transaction","12","6","expense",
"11333","""2025-07-22T10:00:00.000Z""","3.70","bar","12","6","expense",
"11334","""2025-07-22T10:00:00.000Z""","4.00","amaro","9","6","expense",
"11335","""2025-07-23T10:00:00.000Z""","2.40","bar","12","6","expense",
"11336","""2025-07-23T10:00:00.000Z""","10.00","bla bla car","11","7","income",
"11337","""2025-07-23T10:00:00.000Z""","15.34","mcdelivery","9","6","expense",
"11338","""2025-07-24T10:00:00.000Z""","2.40","bar","12","6","expense",
"11339","""2025-07-24T10:00:00.000Z""","39.79","benzina","9","7","expense",
"11340","""2025-07-24T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11341","""2025-07-24T10:00:00.000Z""","5.00","pranzo","9","6","expense",
"11342","""2025-07-24T10:00:00.000Z""","30.93","tolto cash da broker","14","20","expense",
"11343","""2025-07-24T10:00:00.000Z""","30.93","tolto cash da broker","9","20","income",
"11344","""2025-07-25T10:00:00.000Z""","7.50","visura pra","9","9","expense",
"11345","""2025-07-25T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"11346","""2025-07-25T10:00:00.000Z""","13.00","ape","9","6","expense",
"11347","""2025-07-25T10:00:00.000Z""","18.50","cena fuoritutti","9","6","expense",
"11348","""2025-07-25T10:00:00.000Z""","4.90","bar","12","6","expense",
"11349","""2025-07-26T10:00:00.000Z""","16.97","benzina","9","7","expense",
"11350","""2025-07-26T10:00:00.000Z""","26.50","pranzo ormea","4","6","expense",
"11351","""2025-07-26T10:00:00.000Z""","2.60","caffè ","12","6","expense",
"11352","""2025-07-26T10:00:00.000Z""","4.20","acqua","9","3","expense",
"11353","""2025-07-26T10:00:00.000Z""","3.00","gelato ","12","6","expense",
"11354","""2025-07-27T10:00:00.000Z""","70.00","prenotazione orbetello 1","10","8","expense",
"11355","""2025-07-27T10:00:00.000Z""","4.60","bar bianca colaz","12","6","expense",
"11356","""2025-07-27T10:00:00.000Z""","13.48","decathlon ","10","12","expense",
"11357","""2025-07-27T10:00:00.000Z""","20.00","sagra","4","6","expense",
"11358","""2025-07-27T10:00:00.000Z""","5.00","birra","9","6","expense",
"11359","""2025-07-27T10:00:00.000Z""","5.00","birra","10","6","expense",
"11360","""2025-07-27T10:00:00.000Z""","5.00","bis primo","10","6","expense",
"11361","""2025-07-27T10:00:00.000Z""","5.00","torta","4","6","expense",
"11362","""2025-07-27T10:00:00.000Z""","9.38","of","9","10","expense",
"11363","""2025-07-28T10:00:00.000Z""","18.00","benzina","9","7","expense",
"11364","""2025-07-28T10:00:00.000Z""","2.99","google one","9","5","expense",
"11365","""2025-07-28T10:00:00.000Z""","130.00","albergo orbetello 2","10","8","expense",
"11366","""2025-07-28T10:00:00.000Z""","6.50","bla bla car","11","7","income",
"11367","""2025-07-28T10:00:00.000Z""","8.00","pranzo","13","6","expense",
"11368","""2025-07-28T10:00:00.000Z""","2.00","pranzo","9","6","expense",
"11369","""2025-07-28T10:00:00.000Z""","8.00","ricarica macchinette","13","6","expense",
"11370","""2025-07-28T10:00:00.000Z""","2.00","parcheggio","4","7","expense",
"11371","""2025-07-28T10:00:00.000Z""","7.00","lavaggio auto ","10","9","expense",
"11372","""2025-07-28T10:00:00.000Z""","44.37","benzina","10","7","expense",
"11373","""2025-07-28T10:00:00.000Z""","1.00","acqua","9","6","expense",
"11374","""2025-07-28T10:00:00.000Z""","150.20","rimborso tasse unito","9","14","income",
"11375","""2025-07-29T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"11376","""2025-07-29T10:00:00.000Z""","1.00","spesa","12","3","expense",
"11377","""2025-07-29T10:00:00.000Z""","24.00","spesa","13","3","expense",
"11378","""2025-07-29T10:00:00.000Z""","2.40","bar","12","6","expense",
"11379","""2025-07-29T10:00:00.000Z""","40.00","prelievo","10","20","expense",
"11380","""2025-07-29T10:00:00.000Z""","40.00","prelievo","4","20","income",
"11381","""2025-07-29T10:00:00.000Z""","28.00","garage","4","9","expense",
"11382","""2025-07-30T10:00:00.000Z""","60.94","prenotazione casa del chiodo","10","8","expense",
"11383","""2025-07-30T10:00:00.000Z""","2.40","bar","12","6","expense",
"11384","""2025-07-30T10:00:00.000Z""","10.00","ape","10","6","expense",
"11385","""2025-07-31T10:00:00.000Z""","2.40","bar","12","6","expense",
"11386","""2025-07-31T10:00:00.000Z""","1594.00","stipendio","9","1","income",
"11387","""2025-07-31T10:00:00.000Z""","129.50","saldo spotify 2023 2024 2025 a ele","9","5","expense",
"11388","""2025-07-31T10:00:00.000Z""","9.34","spesa","10","3","expense",
"11389","""2025-07-31T10:00:00.000Z""","7.20","macelleria ","12","3","expense",
"11390","""2025-07-31T10:00:00.000Z""","600.00","risparmi","9","20","expense",
"11391","""2025-07-31T10:00:00.000Z""","600.00","risparmi","1","20","income",
"11392","""2025-08-01T10:00:00.000Z""","11.71","benzina","10","7","expense",
"11393","""2025-08-01T10:00:00.000Z""","1.22","dominio portflow.it","11","10","expense",
"11394","""2025-08-01T10:00:00.000Z""","31.00","solo pizza","10","6","expense",
"11395","""2025-08-01T10:00:00.000Z""","11.00","siga","10","10","expense",
"11396","""2025-08-01T10:00:00.000Z""","270.00","pac","9","20","expense",
"11397","""2025-08-01T10:00:00.000Z""","270.00","pac","14","20","income",
"11398","""2025-08-01T10:00:00.000Z""","144.00","ricarica buoni pasto","13","14","income",
"11399","""2025-08-02T10:00:00.000Z""","60.62","prenotazione albergo volastra","10","8","expense",
"11400","""2025-08-02T10:00:00.000Z""","2.55","pedaggio","10","7","expense",
"11401","""2025-08-02T10:00:00.000Z""","22.39","lovable","9","5","expense",
"11402","""2025-08-02T10:00:00.000Z""","22.54","pranzo recco","10","6","expense",
"11403","""2025-08-02T10:00:00.000Z""","5.50","bar rapallo","10","6","expense",
"11404","""2025-08-02T10:00:00.000Z""","46.50","cena angiò ceré","10","6","expense",
"11405","""2025-08-03T10:00:00.000Z""","42.50","albergo agriturismo ceré","10","8","expense",
"11406","""2025-08-03T10:00:00.000Z""","15.00","mc la spezia","10","6","expense",
"11407","""2025-08-03T10:00:00.000Z""","2.00","caffè mc","10","6","expense",
"11408","""2025-08-03T10:00:00.000Z""","1.00","acqua","10","6","expense",
"11409","""2025-08-03T10:00:00.000Z""","15.08","benzina","10","7","expense",
"11410","""2025-08-04T10:00:00.000Z""","20.00","cena palaia","10","6","expense",
"11411","""2025-08-04T10:00:00.000Z""","72.87","albergo palaia","10","8","expense",
"11412","""2025-08-04T10:00:00.000Z""","1.50","caffè ","10","6","expense",
"11413","""2025-08-04T10:00:00.000Z""","5.89","benzina","10","7","expense",
"11414","""2025-08-04T10:00:00.000Z""","6.00","san galgano","10","8","expense",
"11415","""2025-08-04T10:00:00.000Z""","46.80","ricarica satispay","9","20","expense",
"11416","""2025-08-04T10:00:00.000Z""","46.80","ricarica satispay","12","20","income",
"11417","""2025-08-05T10:00:00.000Z""","7.00","cochine","10","6","expense",
"11418","""2025-08-05T10:00:00.000Z""","23.00","pranzo feniglia","10","6","expense",
"11419","""2025-08-05T10:00:00.000Z""","20.69","spesa orbetello ","10","3","expense",
"11420","""2025-08-05T10:00:00.000Z""","36.00","cena porto santo stefano pizza phermento","10","6","expense",
"11421","""2025-08-06T10:00:00.000Z""","9.00","pranzo orbetello","10","6","expense",
"11422","""2025-08-06T10:00:00.000Z""","14.19","benzina ","10","7","expense",
"11423","""2025-08-07T10:00:00.000Z""","5.20","spesa","10","3","expense",
"11424","""2025-08-07T10:00:00.000Z""","200.00","trasferimento ","9","20","expense",
"11425","""2025-08-07T10:00:00.000Z""","200.00","trasferimento ","10","20","income",
"11426","""2025-08-07T10:00:00.000Z""","4.00","ristorante","10","6","expense",
"11427","""2025-08-07T10:00:00.000Z""","5.80","gelati","10","6","expense",
"11428","""2025-08-07T10:00:00.000Z""","120.00","cena cala piatti","9","6","expense",
"11429","""2025-08-07T10:00:00.000Z""","14.36","benzina","9","7","expense",
"11430","""2025-08-08T10:00:00.000Z""","3.50","succo","10","6","expense",
"11431","""2025-08-08T10:00:00.000Z""","24.00","pranzo castagneto carducci","10","6","expense",
"11432","""2025-08-08T10:00:00.000Z""","100.00","prelievo da ing","9","20","expense",
"11433","""2025-08-08T10:00:00.000Z""","100.00","prelievo da ing","4","20","income",
"11434","""2025-08-08T10:00:00.000Z""","47.00","ape rinforzato rosignano","4","6","expense",
"11435","""2025-08-09T10:00:00.000Z""","9.35","colazione livorno","10","6","expense",
"11436","""2025-08-09T10:00:00.000Z""","8.43","bar","10","6","expense",
"11437","""2025-08-09T10:00:00.000Z""","2.50","pedaggio","10","7","expense",
"11438","""2025-08-09T10:00:00.000Z""","7.30","mc","10","6","expense",
"11439","""2025-08-09T10:00:00.000Z""","3.85","mc","10","6","expense",
"11440","""2025-08-09T10:00:00.000Z""","20.50","sagra volastra","10","6","expense",
"11441","""2025-08-09T10:00:00.000Z""","7.00","sagra volastra","10","6","expense",
"11442","""2025-08-10T10:00:00.000Z""","9.50","colazione sestri levante ","10","6","expense",
"11443","""2025-08-10T10:00:00.000Z""","1.00","nastro isolante","9","9","expense",
"11444","""2025-08-10T10:00:00.000Z""","2.00","lavaggio moto","4","9","expense",
"11445","""2025-08-10T10:00:00.000Z""","5.00","birra","9","6","expense",
"11446","""2025-08-10T10:00:00.000Z""","22.00","solo pizza","4","6","expense",
"11448","""2025-08-11T10:00:00.000Z""","5.50","macelleria","12","3","expense",
"11449","""2025-08-11T10:00:00.000Z""","16.00","gastronomia","4","3","expense",
"11450","""2025-08-11T10:00:00.000Z""","10.00","verduriere","4","3","expense",
"11451","""2025-08-11T10:00:00.000Z""","80.00","parcella commercialista","9","10","expense",
"11452","""2025-08-11T10:00:00.000Z""","4.99","prime","9","5","expense",
"11453","""2025-08-12T10:00:00.000Z""","2.00","frappè","4","6","expense",
"11454","""2025-08-12T10:00:00.000Z""","18.41","github copilot","11","5","expense",
"11455","""2025-08-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
"11456","""2025-08-13T10:00:00.000Z""","14.00","bar","9","6","expense",
"11457","""2025-08-13T10:00:00.000Z""","14.39","mc","9","6","expense",
"11458","""2025-08-13T10:00:00.000Z""","1.82","backblaze","9","5","expense",
"11459","""2025-08-14T10:00:00.000Z""","4.00","bar","12","6","expense",
"11460","""2025-08-14T10:00:00.000Z""","20.87","assicurazione moto","11","9","expense",
"11461","""2025-08-14T10:00:00.000Z""","3.00","gelato ","4","6","expense",
"11462","""2025-08-14T10:00:00.000Z""","14.00","cena green ","10","6","expense",
"11463","""2025-08-14T10:00:00.000Z""","271.10","assicurazione moto","9","9","expense",
"11464","""2025-08-14T10:00:00.000Z""","16.39","spesa ferragosto","9","3","expense",
"11465","""2025-08-14T10:00:00.000Z""","8.28","spesa ferragosto","9","3","expense",
"11466","""2025-08-15T10:00:00.000Z""","43.10","benzina","10","7","expense",
"11467","""2025-08-16T10:00:00.000Z""","100.00","trasferimento ","10","20","expense",
"11468","""2025-08-16T10:00:00.000Z""","100.00","trasferimento ","9","20","income",
"11469","""2025-08-17T10:00:00.000Z""","1.30","caffè ","12","6","expense",
"11470","""2025-08-18T10:00:00.000Z""","1.30","caffè ","12","6","expense",
"11471","""2025-08-18T10:00:00.000Z""","3.00","gelato ","12","6","expense",
"11472","""2025-08-18T10:00:00.000Z""","1.00","cartine","12","10","expense",
"11473","""2025-08-18T10:00:00.000Z""","150.00","trasferimento ","1","20","expense",
"11474","""2025-08-18T10:00:00.000Z""","0.99","icloud","9","5","expense",
"11475","""2025-08-18T10:00:00.000Z""","150.00","trasferimento ","9","20","income",
"11476","""2025-08-18T10:00:00.000Z""","152.45","bollo auto fiat 500 2025","9","9","expense",
"11477","""2025-08-18T10:00:00.000Z""","94.40","unipolmove","9","7","expense",
"11478","""2025-08-19T10:00:00.000Z""","8.04","spesa","9","3","expense",
"11479","""2025-08-20T10:00:00.000Z""","3.60","ugetti","12","6","expense",
"11480","""2025-08-20T10:00:00.000Z""","18.99","regalo gian","9","12","expense",
"11481","""2025-08-21T10:00:00.000Z""","9.60","regalo regi","10","10","expense",
"11482","""2025-08-21T10:00:00.000Z""","200.00","trasferimento ","1","20","expense",
"11483","""2025-08-21T10:00:00.000Z""","10.50","spesa","10","3","expense",
"11484","""2025-08-21T10:00:00.000Z""","9.50","panino campo smith","10","6","expense",
"11485","""2025-08-21T10:00:00.000Z""","3.00","frappé","12","6","expense",
"11486","""2025-08-21T10:00:00.000Z""","4.00","amaro","10","6","expense",
"11487","""2025-08-21T10:00:00.000Z""","200.00","trasferimento ","9","20","income",
"11488","""2025-08-21T10:00:00.000Z""","30.81","benzina","9","7","expense",
"11489","""2025-08-21T10:00:00.000Z""","1.30","regalo regi","11","10","income",
"11490","""2025-08-22T10:00:00.000Z""","2.40","caffè ","12","6","expense",
"11491","""2025-08-22T10:00:00.000Z""","17.50","cena porto","9","6","expense",
"11492","""2025-08-23T10:00:00.000Z""","5.80","colaz bar","12","6","expense",
"11493","""2025-08-23T10:00:00.000Z""","17.26","benzina","9","7","expense",
"11494","""2025-08-23T10:00:00.000Z""","9.75","pranzo noli","9","6","expense",
"11495","""2025-08-23T10:00:00.000Z""","26.50","cena faiallo","9","6","expense",
"11496","""2025-08-24T10:00:00.000Z""","6.50","fornaio","9","3","expense",
"11497","""2025-08-25T10:00:00.000Z""","2.40","bar","12","6","expense",
"11498","""2025-08-25T10:00:00.000Z""","5.83","spesa ","10","3","expense",
"11499","""2025-08-25T10:00:00.000Z""","29.90","fermenti lattici ","9","11","expense",
"11500","""2025-08-25T10:00:00.000Z""","30.90","ricarica satispay ","9","20","expense",
"11501","""2025-08-25T10:00:00.000Z""","30.90","ricarica satispay","12","20","income",
"11502","""2025-08-25T10:00:00.000Z""","5.28","crediti anthropic","9","10","expense",
"11503","""2025-08-25T10:00:00.000Z""","2.40","bar","12","6","expense",
"11504","""2025-08-26T10:00:00.000Z""","2.40","bar","12","6","expense",
"11505","""2025-08-26T10:00:00.000Z""","4.88","dominio scadenzeauto.it","9","10","expense",
"11506","""2025-08-27T10:00:00.000Z""","2.40","bar","12","6","expense",
"11507","""2025-08-27T10:00:00.000Z""","100.00","trasferimento ","1","20","expense",
"11508","""2025-08-27T10:00:00.000Z""","29.46","benzina","9","7","expense",
"11509","""2025-08-27T10:00:00.000Z""","100.00","trasferimento ","9","20","income",
"11510","""2025-08-27T10:00:00.000Z""","10.00","ape citylife","9","6","expense",
"11511","""2025-08-27T10:00:00.000Z""","9.00","birra","9","6","expense",
"11512","""2025-08-27T10:00:00.000Z""","168.00","ricarica buoni pasto","13","14","income",
"11513","""2025-08-28T10:00:00.000Z""","18.00","bla bla car","11","7","income",
"11514","""2025-08-28T10:00:00.000Z""","3.23","pranzo","10","6","expense",
"11515","""2025-08-28T10:00:00.000Z""","8.00","pranzo ","13","6","expense",
"11516","""2025-08-28T10:00:00.000Z""","3.50","gelato","12","6","expense",
"11517","""2025-08-28T10:00:00.000Z""","20.05","benzina","9","7","expense",
"11518","""2025-08-29T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"11519","""2025-08-29T10:00:00.000Z""","6.50","bar","12","6","expense",
"11520","""2025-08-29T10:00:00.000Z""","1594.00","stipendio","9","1","income",
"11521","""2025-08-29T10:00:00.000Z""","500.00","trasferimento ","9","20","expense",
"11522","""2025-08-29T10:00:00.000Z""","500.00","trasferimento ","1","20","income",
"11523","""2025-08-29T10:00:00.000Z""","40.00","prelievo","9","20","expense",
"11524","""2025-08-29T10:00:00.000Z""","40.00","prelievo","4","20","income",
"11525","""2025-08-29T10:00:00.000Z""","28.00","garage","4","9","expense",
"11526","""2025-08-29T10:00:00.000Z""","16.00","spesa","13","3","expense",
"11527","""2025-08-29T10:00:00.000Z""","5.42","spesa","9","3","expense",
"11528","""2025-08-30T10:00:00.000Z""","9.00","colaz scaletto","9","6","expense",
"11529","""2025-08-30T10:00:00.000Z""","9.58","pizza","9","6","expense",
"11530","""2025-08-30T10:00:00.000Z""","2.99","google one","9","5","expense",
"11531","""2025-08-31T10:00:00.000Z""","3.00","gelato","12","6","expense",
"11532","""2025-09-01T10:00:00.000Z""","11.60","colaz bar bianca ","12","6","expense",
"11533","""2025-09-01T10:00:00.000Z""","24.00","bla bla car","11","7","income",
"11534","""2025-09-01T10:00:00.000Z""","37.98","cavo iphone e libro supabase","9","12","expense",
"11535","""2025-09-01T10:00:00.000Z""","270.00","pac","14","20","income",
"11536","""2025-09-01T10:00:00.000Z""","270.00","pac","9","20","expense",
"11537","""2025-09-02T10:00:00.000Z""","2.00","pranzo ","4","6","expense",
"11538","""2025-09-02T10:00:00.000Z""","16.00","pranzo","13","6","expense",
"11539","""2025-09-02T10:00:00.000Z""","34.17","benzina","9","7","expense",
"11540","""2025-09-02T10:00:00.000Z""","21.03","benzina","9","7","expense",
"11541","""2025-09-02T10:00:00.000Z""","8.60","bar bianca","9","6","expense",
"11542","""2025-09-03T10:00:00.000Z""","2.40","bar","12","6","expense",
"11543","""2025-09-03T10:00:00.000Z""","0.57","anthropic","9","10","expense",
"11544","""2025-09-04T10:00:00.000Z""","20.00","farmacia","9","11","expense",
"11545","""2025-09-05T10:00:00.000Z""","250.00","investimento wayla","1","20","expense",
"11546","""2025-09-05T10:00:00.000Z""","250.00","investimento wayla","14","20","income",
"11547","""2025-09-05T10:00:00.000Z""","250.00","investimento wayla","9","20","expense",
"11548","""2025-09-05T10:00:00.000Z""","250.00","investimento wayla","9","20","income",
"11549","""2025-09-05T10:00:00.000Z""","19.10","cena drop","9","6","expense",
"11550","""2025-09-06T10:00:00.000Z""","5.20","colaz bar","12","6","expense",
"11551","""2025-09-06T10:00:00.000Z""","3.70","pasta fresca ","12","3","expense",
"11552","""2025-09-06T10:00:00.000Z""","10.00","pizza da paro","11","6","expense",
"11553","""2025-09-06T10:00:00.000Z""","12.00","birre","9","6","expense",
"11554","""2025-09-06T10:00:00.000Z""","10.64","spesa x ape da pie","9","3","expense",
"11555","""2025-09-06T10:00:00.000Z""","25.00","parrucchiere","9","11","expense",
"11556","""2025-09-07T10:00:00.000Z""","6.04","cibo gatto","9","3","expense",
"11557","""2025-09-08T10:00:00.000Z""","49.80","ricarica satispay","12","20","income",
"11558","""2025-09-08T10:00:00.000Z""","2.40","bar","12","6","expense",
"11559","""2025-09-08T10:00:00.000Z""","3.99","http catcher","11","12","expense",
"11560","""2025-09-08T10:00:00.000Z""","49.80","ricarica satispay ","9","20","expense",
"11561","""2025-09-09T10:00:00.000Z""","2.40","bar","12","6","expense",
"11562","""2025-09-09T10:00:00.000Z""","12.00","bla bla car","11","7","income",
"11563","""2025-09-09T10:00:00.000Z""","8.00","cochine","12","6","expense",
"11564","""2025-09-09T10:00:00.000Z""","6.60","metro","9","7","expense",
"11565","""2025-09-09T10:00:00.000Z""","28.34","benzina","9","7","expense",
"11566","""2025-09-09T10:00:00.000Z""","12.24","pranzo","9","6","expense",
"11567","""2025-09-09T10:00:00.000Z""","2.50","parcheggio ","9","7","expense",
"11568","""2025-09-09T10:00:00.000Z""","10.20","donazione wfp gaza","9","7","expense",
"11569","""2025-09-09T10:00:00.000Z""","25.00","parrucchiere","9","11","expense",
"11570","""2025-09-09T10:00:00.000Z""","102.10","unipolmove","9","7","expense",
"11571","""2025-09-10T10:00:00.000Z""","36.00","bla bla car","11","7","income",
"11572","""2025-09-10T10:00:00.000Z""","89.31","trasferimento ","11","20","expense",
"11573","""2025-09-10T10:00:00.000Z""","89.31","trasferimento ","9","20","income",
"11574","""2025-09-10T10:00:00.000Z""","4.99","prime","9","7","expense",
"11575","""2025-09-10T10:00:00.000Z""","50.00","directa rubricazione","1","20","expense",
"11576","""2025-09-10T10:00:00.000Z""","50.00","directa rubricazione","9","20","income",
"11577","""2025-09-10T10:00:00.000Z""","50.00","directa rubricazione","9","20","expense",
"11578","""2025-09-10T10:00:00.000Z""","50.00","directa rubricazione","14","20","income",
"11580","""2025-09-12T10:00:00.000Z""","6.10","bar","12","6","expense",
"11581","""2025-09-12T10:00:00.000Z""","9.99","iliad","9","5","expense",
